date,lat,lon,depth,restrict,ssid
4/15/16,8.763379604,7.629782268,sub,no,NG-OCP-NS-bpWN6re1
4/15/16,8.76076221,7.629807487,sub,no,NG-OCP-NS-c29XQNhF
4/15/16,8.763355706,7.629764886,top,no,NG-OCP-NS-CfhKJCa3
4/15/16,8.774624332,7.633813942,top,no,NG-OCP-NS-crGI4J9w
4/15/16,8.760747858,7.629813434,top,no,NG-OCP-NS-Dc6IdSKr
4/15/16,8.767750439,7.633163135,top,no,NG-OCP-NS-jpoF8xku
4/15/16,8.760422268,7.621672091,sub,no,NG-OCP-NS-JUZYawk0
4/15/16,8.773437679,7.636994496,top,no,NG-OCP-NS-lytCWPVy
4/15/16,8.762347501,7.624809971,top,no,NG-OCP-NS-M3nmWeHd
4/15/16,8.7603955,7.621650591,top,no,NG-OCP-NS-OtIfTwWQ
4/15/16,8.771878149,7.633884202,sub,no,NG-OCP-NS-q1G1LuPB
4/15/16,8.773408057,7.637007855,sub,no,NG-OCP-NS-qHU6jumx
4/15/16,8.771881851,7.638130107,top,no,NG-OCP-NS-qNqlvZFx
4/15/16,8.767745866,7.633164281,sub,no,NG-OCP-NS-R7MGZrGE
4/15/16,8.76197773,7.62236093,top,no,NG-OCP-NS-RmMvPNAy
4/15/16,8.771870087,7.633822655,top,no,NG-OCP-NS-smRpw2my
4/15/16,8.762341677,7.624831496,sub,no,NG-OCP-NS-zZu3epH3
4/15/16,9.66635271,9.045177194,top,no,NG-OCP-PL-Ie4NmJYI
4/15/16,11.26465641,9.168904947,top,no,NG-ODK-BA-1Vi57cxU
4/15/16,11.26951128,9.188995354,sub,no,NG-ODK-BA-2Nvh9WG8
4/15/16,11.26727452,9.19029991,sub,no,NG-ODK-BA-9jZO4PDL
4/15/16,11.26638579,9.16718381,top,no,NG-ODK-BA-By4YSg9V
4/15/16,11.26730449,9.19032298,top,no,NG-ODK-BA-C5FLu0X3
4/15/16,11.24340514,9.168342439,sub,no,NG-ODK-BA-CGDoRwXE
4/15/16,11.26468945,9.182003386,sub,yes,NG-ODK-BA-CmBbkVol
4/15/16,11.2503329,9.172710659,sub,no,NG-ODK-BA-f1a2kSXu
4/15/16,11.26696241,9.188112317,top,no,NG-ODK-BA-gYdk5a2H
4/15/16,11.26951159,9.188945625,top,no,NG-ODK-BA-iWT8Ba9n
4/15/16,11.2698107,9.16885232,top,no,NG-ODK-BA-kdi8hbIc
4/15/16,11.26980883,9.168843704,sub,no,NG-ODK-BA-njtf65jk
4/15/16,11.24684056,9.163885924,sub,no,NG-ODK-BA-NOJ5D8Wh
4/15/16,11.26804321,9.168429336,sub,no,NG-ODK-BA-o4W0IKx4
4/15/16,11.25030058,9.172696479,top,no,NG-ODK-BA-Ofh55OPX
4/15/16,11.26222266,9.183143864,top,no,NG-ODK-BA-OQJ824tV
4/15/16,11.26800035,9.168458842,top,no,NG-ODK-BA-Pi8Aw70w
4/15/16,11.24653188,9.173981795,sub,no,NG-ODK-BA-pj3Ijs0A
4/15/16,11.24652184,9.173967116,top,no,NG-ODK-BA-QRLyoBzE
4/15/16,11.24587378,9.166906944,top,no,NG-ODK-BA-QYXKO8Wg
4/15/16,11.26637591,9.167185404,sub,no,NG-ODK-BA-rf6LarWL
4/15/16,11.26692773,9.188138702,sub,no,NG-ODK-BA-ryCuUuCz
4/15/16,11.24585955,9.166941959,sub,yes,NG-ODK-BA-sijC8How
4/15/16,11.26470011,9.181998806,top,no,NG-ODK-BA-unDOGted
4/15/16,11.26462447,9.168969083,sub,no,NG-ODK-BA-Vc2P4VYj
4/15/16,11.24342843,9.168387289,top,no,NG-ODK-BA-vKROGCA6
4/15/16,11.26481611,9.173538784,top,no,NG-ODK-BA-vW4wP8DJ
4/15/16,11.26484815,9.173531764,sub,no,NG-ODK-BA-wFeeD9zX
4/15/16,11.2622225,9.18314654,sub,no,NG-ODK-BA-WUimhDGl
4/15/16,11.24687042,9.163888201,top,no,NG-ODK-BA-Z2jUFEPM
4/15/16,9.666245007,9.04743446,top,no,NG-ODK-PL-2nYqibVp
4/15/16,8.404860788,9.167872527,sub,no,NG-ODK-PL-2vWES6e6
4/15/16,8.403029685,9.170616987,top,no,NG-ODK-PL-5cMTdgKg
4/15/16,9.662395274,9.040593327,sub,no,NG-ODK-PL-6KVRWOY4
4/15/16,8.376224005,9.175208896,sub,no,NG-ODK-PL-6ZwowYeo
4/15/16,8.409296281,9.170508083,sub,no,NG-ODK-PL-85pSyv7S
4/15/16,8.376100779,9.182069618,sub,no,NG-ODK-PL-AuRJSz6r
4/15/16,9.668468011,9.047617292,sub,no,NG-ODK-PL-B2S5nyFo
4/15/16,8.409200195,9.164902916,top,no,NG-ODK-PL-bxTmJHm7
4/15/16,8.401881093,9.168708484,sub,no,NG-ODK-PL-d38fiiUz
4/15/16,8.38047447,9.180038601,sub,no,NG-ODK-PL-F5fwLlGz
4/15/16,8.380985843,9.173955893,sub,no,NG-ODK-PL-GV2SrOJT
4/15/16,8.38227912,9.17607732,top,no,NG-ODK-PL-h0GR3M9l
4/15/16,8.409285084,9.170555611,top,no,NG-ODK-PL-HimHdCra
4/15/16,8.403063712,9.170649484,sub,no,NG-ODK-PL-Ilk7JU2j
4/15/16,8.37611027,9.175003893,top,no,NG-ODK-PL-kWQF464T
4/15/16,8.381559466,9.173308582,sub,no,NG-ODK-PL-L27AdRAK
4/15/16,8.381047311,9.174010833,top,no,NG-ODK-PL-lS70cXUS
4/15/16,9.666233913,9.040306969,sub,no,NG-ODK-PL-n8PZBMzU
4/15/16,8.381478307,9.173319465,top,no,NG-ODK-PL-ORApads6
4/15/16,8.380404838,9.179902666,top,no,NG-ODK-PL-q2SpZ6vf
4/15/16,8.404950342,9.167827882,top,no,NG-ODK-PL-QIw2Flhv
4/15/16,9.666206597,9.040298341,top,no,NG-ODK-PL-QUyxptVf
4/15/16,8.401911406,9.168760999,top,no,NG-ODK-PL-qzUJdwcR
4/15/16,9.666243197,9.047395071,sub,no,NG-ODK-PL-SsoCfOuo
4/15/16,9.666342894,9.047455203,top,no,NG-ODK-PL-tEIxX1lr
4/15/16,9.662343537,9.040562607,top,no,NG-ODK-PL-u39gBess
4/15/16,9.66635275,9.045159474,sub,no,NG-ODK-PL-xecDRCBu
4/15/16,8.37611786,9.182090824,top,no,NG-ODK-PL-xq6vQ0X0
4/15/16,8.409159689,9.164919141,sub,yes,NG-ODK-PL-Zpllloq8
4/15/16,8.382566235,9.176380227,sub,no,NG-ODK-PL-Zwa6pstI
4/16/16,9.476526139,7.748895329,top,no,NG-OCP-KD-7qBCWmmQ
4/16/16,9.472518707,7.753931774,sub,no,NG-OCP-KD-g16HF13u
4/16/16,9.472503362,7.753948291,top,no,NG-OCP-KD-niQrnKkV
4/16/16,9.475535498,7.745308914,sub,no,NG-OCP-KD-nXWLdDoj
4/16/16,9.475363482,7.750939412,top,no,NG-OCP-KD-u1G46RZk
4/16/16,9.473766428,7.750849654,top,no,NG-OCP-KD-Ugji9id6
4/16/16,9.473774341,7.750881768,sub,no,NG-OCP-KD-veT0Hh9u
4/16/16,9.476521274,7.748877231,sub,no,NG-OCP-KD-vIVZuyk5
4/16/16,9.475497591,7.745290924,top,no,NG-OCP-KD-w1YCbrCS
4/16/16,9.475363005,7.750957186,sub,no,NG-OCP-KD-yoG2u115
4/16/16,9.568338748,5.34256878,top,no,NG-OCP-NG-0207IAex
4/16/16,9.572524107,5.344425666,sub,no,NG-OCP-NG-02zabiaL
4/16/16,8.523702129,6.51612182,sub,no,NG-OCP-NG-18g9UtKE
4/16/16,8.523078319,6.518770327,top,no,NG-OCP-NG-433XPGNj
4/16/16,9.580811054,5.329866454,top,no,NG-OCP-NG-5dxPdYHg
4/16/16,9.549636342,5.331652957,sub,no,NG-OCP-NG-7rPDWJIX
4/16/16,9.582223248,5.32871772,sub,no,NG-OCP-NG-8MyHcajl
4/16/16,9.577266116,5.326235858,sub,no,NG-OCP-NG-A5qT5h1D
4/16/16,9.58233883,5.328677958,top,no,NG-OCP-NG-B9tfQW9n
4/16/16,8.520670252,6.517271693,top,no,NG-OCP-NG-bcVzRvMj
4/16/16,9.581402589,5.326025391,sub,no,NG-OCP-NG-CFWI5qS6
4/16/16,9.567956012,5.345061426,top,no,NG-OCP-NG-d1ITp1X0
4/16/16,9.577133565,5.326492433,top,no,NG-OCP-NG-ftIDg6rw
4/16/16,9.575472461,5.331536189,top,no,NG-OCP-NG-G5boIpLM
4/16/16,9.547497554,5.327163886,sub,no,NG-OCP-NG-GZdhI6bc
4/16/16,9.572455887,5.343812623,top,no,NG-OCP-NG-I2hV8IF7
4/16/16,9.549790878,5.323791657,sub,no,NG-OCP-NG-IKZRDRxD
4/16/16,9.568261672,5.342610585,sub,yes,NG-OCP-NG-Js6pCEv0
4/16/16,9.547490781,5.327104778,top,no,NG-OCP-NG-N0nJ9Dhg
4/16/16,9.549586302,5.33170996,top,no,NG-OCP-NG-oLnvk4gd
4/16/16,8.523698639,6.516115459,top,no,NG-OCP-NG-opzY0rmL
4/16/16,9.551528376,5.323555832,sub,no,NG-OCP-NG-OTPxa2gj
4/16/16,8.516697063,6.519996691,top,no,NG-OCP-NG-pp87Zmxl
4/16/16,9.549740212,5.323834975,top,no,NG-OCP-NG-Q3AsUjVr
4/16/16,9.566687155,5.350838674,top,no,NG-OCP-NG-qgeAnVmM
4/16/16,9.551526234,5.323596141,top,no,NG-OCP-NG-qM945i23
4/16/16,9.548412571,5.328827327,top,no,NG-OCP-NG-Qvj055y8
4/16/16,8.523045259,6.518786131,sub,no,NG-OCP-NG-r2GFABW1
4/16/16,8.516684383,6.51988847,sub,no,NG-OCP-NG-rITJkV2D
4/16/16,9.575481037,5.331492841,sub,no,NG-OCP-NG-s5EEwBWB
4/16/16,8.517338472,6.516869634,top,no,NG-OCP-NG-StOHFpEu
4/16/16,9.568061626,5.345244834,sub,yes,NG-OCP-NG-uhNQ014r
4/16/16,9.568534844,5.348706829,sub,yes,NG-OCP-NG-vGlRomiA
4/16/16,8.517325762,6.516890927,sub,no,NG-OCP-NG-w1i6awEb
4/16/16,9.566602929,5.343926442,top,no,NG-OCP-NG-w1lLSXya
4/16/16,9.566637011,5.3508256,sub,no,NG-OCP-NG-W7vyQJVq
4/16/16,9.54836174,5.328865903,sub,no,NG-OCP-NG-wWXNzsNZ
4/16/16,8.530382738,6.514350733,sub,no,NG-OCP-NG-XCn6goZ0
4/16/16,9.580831213,5.329876119,sub,no,NG-OCP-NG-XDKAJ7kn
4/16/16,9.581392066,5.32619001,top,no,NG-OCP-NG-yozHYl6G
4/16/16,8.530351984,6.514329412,top,no,NG-OCP-NG-z4uAtgn5
4/16/16,8.520682477,6.517375077,sub,no,NG-OCP-NG-ZkeZtCO1
4/16/16,8.807924351,7.668892982,top,no,NG-OCP-NS-0N5WFEWF
4/16/16,8.810537067,7.692705631,top,no,NG-OCP-NS-3gPQ246S
4/16/16,8.811454623,7.672494827,top,no,NG-OCP-NS-5AFdZesH
4/16/16,8.786432074,7.672713076,top,no,NG-OCP-NS-5QQn92wf
4/16/16,8.787962961,7.669431007,top,no,NG-OCP-NS-7hEH14Z9
4/16/16,8.78643556,7.672659056,sub,no,NG-OCP-NS-7VjAPK9r
4/16/16,8.787315904,7.666198117,sub,no,NG-OCP-NS-9aMZbD5Y
4/16/16,8.809020492,7.698649787,top,no,NG-OCP-NS-AHFa3Mj6
4/16/16,8.786904436,7.667424775,top,no,NG-OCP-NS-arMM4JbM
4/16/16,8.811305069,7.667032057,sub,no,NG-OCP-NS-C2IbIDRo
4/16/16,8.792974892,7.670186836,sub,no,NG-OCP-NS-D3KJGe77
4/16/16,8.807920182,7.698971578,top,no,NG-OCP-NS-fYIgrX8j
4/16/16,8.807066548,7.675386423,sub,no,NG-OCP-NS-hhtz8AWP
4/16/16,8.793043076,7.670069835,top,no,NG-OCP-NS-hj3ij6RH
4/16/16,8.807866733,7.668870912,sub,no,NG-OCP-NS-Iktuzyqj
4/16/16,8.807049291,7.675365851,top,no,NG-OCP-NS-J1zjz0zS
4/16/16,8.806959983,7.702505262,sub,no,NG-OCP-NS-j9ht12wP
4/16/16,8.792175587,7.667129442,sub,no,NG-OCP-NS-LX5nY1RA
4/16/16,8.809587493,7.671185964,sub,no,NG-OCP-NS-p9vzY506
4/16/16,8.811374851,7.67258357,sub,no,NG-OCP-NS-PA5K6a1x
4/16/16,8.804893707,7.694854859,sub,no,NG-OCP-NS-qdrjDoe9
4/16/16,8.810538477,7.692700908,sub,no,NG-OCP-NS-s9IyBh2L
4/16/16,8.812729263,7.698667549,sub,no,NG-OCP-NS-TLolnbGo
4/16/16,8.804920774,7.694913991,top,no,NG-OCP-NS-U9x7eD6y
4/16/16,8.806985697,7.702495462,top,no,NG-OCP-NS-UwGLjbJj
4/16/16,8.807922848,7.698951667,sub,no,NG-OCP-NS-WJaX3NTK
4/16/16,8.809600317,7.671099677,top,no,NG-OCP-NS-wVCOaavV
4/16/16,8.792139942,7.66720413,top,no,NG-OCP-NS-wVF9cdRq
4/16/16,8.811279653,7.667059139,top,no,NG-OCP-NS-yfQKUD8m
4/16/16,8.787942993,7.669386277,sub,no,NG-OCP-NS-yyu4utRk
4/16/16,11.27678735,9.125009425,top,no,NG-ODK-BA-04mqQYHN
4/16/16,11.27398339,9.123724178,top,no,NG-ODK-BA-0sWMu3H9
4/16/16,11.27688293,9.125089356,sub,no,NG-ODK-BA-0xlGNSuv
4/16/16,11.28471092,9.139769347,top,no,NG-ODK-BA-6TefQJFy
4/16/16,11.27290372,9.099112121,top,no,NG-ODK-BA-7fNTSfc6
4/16/16,11.27103047,9.10453703,top,no,NG-ODK-BA-BLMPHneN
4/16/16,11.28465403,9.139738668,sub,yes,NG-ODK-BA-BO3pP4fp
4/16/16,11.27154094,9.108217531,top,no,NG-ODK-BA-Bq3KLmrg
4/16/16,11.2822655,9.135186031,top,no,NG-ODK-BA-Ce5RQ8Ro
4/16/16,11.28008749,9.140303577,top,no,NG-ODK-BA-eXZdd7Am
4/16/16,11.28219733,9.135229347,sub,no,NG-ODK-BA-gDObIzG8
4/16/16,11.27679873,9.103307113,top,no,NG-ODK-BA-gS1RwWAY
4/16/16,11.27152185,9.108185321,sub,no,NG-ODK-BA-iKcPAuir
4/16/16,11.27541722,9.103760416,sub,no,NG-ODK-BA-JH7VlNdU
4/16/16,11.27691987,9.121772069,sub,no,NG-ODK-BA-jsYtVHmj
4/16/16,11.27318244,9.105263672,sub,no,NG-ODK-BA-jyr7bvKn
4/16/16,11.28751876,9.139720289,sub,no,NG-ODK-BA-LAkugIFS
4/16/16,11.27033763,9.122040471,top,no,NG-ODK-BA-LDXW63lX
4/16/16,11.28014866,9.140303044,sub,no,NG-ODK-BA-MitJRlGj
4/16/16,11.27703595,9.121762383,top,no,NG-ODK-BA-oa9Vt1i1
4/16/16,11.28248813,9.141442644,sub,no,NG-ODK-BA-Pjpt7Wmj
4/16/16,11.26970465,9.119005471,sub,no,NG-ODK-BA-RD1NladT
4/16/16,11.2729207,9.099106754,sub,no,NG-ODK-BA-rxhJs7QX
4/16/16,11.2732364,9.105296323,top,no,NG-ODK-BA-tEObCXUh
4/16/16,11.27030414,9.122010388,sub,no,NG-ODK-BA-vcESYEYB
4/16/16,11.2738811,9.123757119,sub,no,NG-ODK-BA-vH2aiFfI
4/16/16,11.26967047,9.119036591,top,no,NG-ODK-BA-WM9z6m7n
4/16/16,11.27102152,9.104541997,sub,no,NG-ODK-BA-xns8rO4T
4/16/16,11.28751897,9.139766367,top,no,NG-ODK-BA-Zidezetk
4/16/16,11.27890513,9.140198834,top,no,NG-ODK-BA-zXrnk5jc
4/17/16,9.55531754,7.698101984,sub,no,NG-OCP-KD-04b5VbZf
4/17/16,9.504492455,7.698091152,top,no,NG-OCP-KD-0yHofbEm
4/17/16,9.499512102,7.690380922,top,no,NG-OCP-KD-0zKqLwro
4/17/16,9.554087486,7.705598024,sub,no,NG-OCP-KD-53nLZoOc
4/17/16,9.555284709,7.698026176,top,no,NG-OCP-KD-5YWXHVtk
4/17/16,9.502796799,7.692424521,sub,no,NG-OCP-KD-aOMcJBHd
4/17/16,9.502773178,7.692457952,top,no,NG-OCP-KD-BBqUp0YZ
4/17/16,9.506064026,7.711675909,sub,no,NG-OCP-KD-Cf9jPShT
4/17/16,9.510583177,7.713189544,top,no,NG-OCP-KD-fAAnBddU
4/17/16,9.508295354,7.710595654,sub,no,NG-OCP-KD-G8eUaw3F
4/17/16,9.498368832,7.695306079,top,no,NG-OCP-KD-GJWYQDxT
4/17/16,9.50280891,7.696671326,top,no,NG-OCP-KD-guniU83H
4/17/16,9.510106224,7.714829987,top,no,NG-OCP-KD-hxfbi70E
4/17/16,9.554160505,7.705477812,top,no,NG-OCP-KD-IDdhYOPQ
4/17/16,9.559713504,7.701185757,sub,no,NG-OCP-KD-igO5cDSb
4/17/16,9.512828268,7.713786551,top,no,NG-OCP-KD-iH9tgHbw
4/17/16,9.502696694,7.698448028,sub,no,NG-OCP-KD-Jkatadvs
4/17/16,9.556105008,7.702195637,top,no,NG-OCP-KD-Jl0EWgMK
4/17/16,9.510531997,7.713332287,sub,no,NG-OCP-KD-jztXcPhf
4/17/16,9.506019295,7.711715764,top,no,NG-OCP-KD-oAcRlkRX
4/17/16,9.514248558,7.715807355,sub,yes,NG-OCP-KD-oVwh9OIj
4/17/16,9.557810533,7.70371498,sub,no,NG-OCP-KD-PqZy7Z3z
4/17/16,9.557813964,7.703704149,top,no,NG-OCP-KD-rY5M3UkK
4/17/16,9.514514278,7.715919235,sub,no,NG-OCP-KD-sphTn9iO
4/17/16,9.556093202,7.702258487,sub,no,NG-OCP-KD-SwNHfw2F
4/17/16,9.499550458,7.690273155,sub,yes,NG-OCP-KD-u4pTRe7K
4/17/16,9.514779141,7.716134526,top,no,NG-OCP-KD-uw56cZFl
4/17/16,9.504535495,7.6981531,sub,no,NG-OCP-KD-vAR3EgEV
4/17/16,9.498358632,7.695294442,sub,no,NG-OCP-KD-W5w9ljpG
4/17/16,9.559696861,7.701222778,top,no,NG-OCP-KD-ZMG4glbV
4/17/16,9.411157027,6.575771223,sub,no,NG-OCP-NG-1btiWWtV
4/17/16,9.547831637,5.382328288,sub,yes,NG-OCP-NG-1rzTQbxc
4/17/16,9.556615637,5.380854008,sub,no,NG-OCP-NG-24aoNdKf
4/17/16,9.5464754,5.391771092,sub,no,NG-OCP-NG-6Orx1MFl
4/17/16,9.546532198,5.391634672,top,no,NG-OCP-NG-6Orx1MFl
4/17/16,9.571422482,5.397451704,sub,no,NG-OCP-NG-6UuFcJLB
4/17/16,9.392614413,6.585432064,top,yes,NG-OCP-NG-7husgMqk
4/17/16,9.423314275,6.547741791,sub,no,NG-OCP-NG-7oNxuPVZ
4/17/16,9.397403426,6.579030364,top,no,NG-OCP-NG-7s0n1IAK
4/17/16,9.411514661,6.581528378,sub,no,NG-OCP-NG-89NL5WYV
4/17/16,9.541153058,5.390552355,sub,no,NG-OCP-NG-9EWz9afe
4/17/16,9.534048364,5.373592246,sub,no,NG-OCP-NG-9VUAWEs9
4/17/16,9.571402054,5.397459018,top,no,NG-OCP-NG-A9I6gj9R
4/17/16,9.411123345,6.575748905,top,no,NG-OCP-NG-aM2YXGO2
4/17/16,9.408328834,6.57966133,sub,no,NG-OCP-NG-B8ITLcmn
4/17/16,9.533297806,5.371718988,sub,no,NG-OCP-NG-cHEwPvXX
4/17/16,9.412805877,6.583739843,top,no,NG-OCP-NG-CJ1rg3bw
4/17/16,9.545946727,5.397369921,top,no,NG-OCP-NG-cS8sZAa8
4/17/16,9.569088027,5.394116763,top,no,NG-OCP-NG-cVMAyB3x
4/17/16,9.552779717,5.385383453,top,yes,NG-OCP-NG-dUh7yiDJ
4/17/16,9.392651428,6.585373579,sub,yes,NG-OCP-NG-eHLzmNwX
4/17/16,9.542314988,5.397335904,sub,no,NG-OCP-NG-eUGNUDIe
4/17/16,9.533456563,5.371646316,top,no,NG-OCP-NG-f9T9L6ZV
4/17/16,9.569496477,5.388980325,sub,no,NG-OCP-NG-fgNIQGIt
4/17/16,9.539270235,5.393142857,top,no,NG-OCP-NG-frQQBnZE
4/17/16,9.413674618,6.575725149,sub,no,NG-OCP-NG-FVKDmnUX
4/17/16,9.56906936,5.394154706,sub,no,NG-OCP-NG-gdLvaiBc
4/17/16,9.56946028,5.388976932,top,no,NG-OCP-NG-hGCk5Hul
4/17/16,9.408333522,6.579639588,top,no,NG-OCP-NG-hhNrA0Hi
4/17/16,9.569708197,5.392326463,sub,no,NG-OCP-NG-hKtv53ey
4/17/16,9.408369934,6.584583395,sub,no,NG-OCP-NG-jB6OjgFT
4/17/16,9.423317927,6.545426535,top,no,NG-OCP-NG-jdubQWZa
4/17/16,9.411467652,6.581680197,top,no,NG-OCP-NG-jGacBkv3
4/17/16,9.542470516,5.392174906,top,no,NG-OCP-NG-jyMC88FO
4/17/16,9.392480262,6.58165599,sub,no,NG-OCP-NG-ldPMbb0F
4/17/16,9.392413689,6.581726872,top,no,NG-OCP-NG-LIGqaukj
4/17/16,9.413709516,6.575703293,top,no,NG-OCP-NG-lV0scigS
4/17/16,9.533880265,5.376284555,sub,no,NG-OCP-NG-lyQOMp4M
4/17/16,9.532088325,5.374990384,sub,no,NG-OCP-NG-mzxkPw70
4/17/16,9.39242492,6.579022991,top,no,NG-OCP-NG-OYptJIlB
4/17/16,9.531286775,5.379140252,top,no,NG-OCP-NG-PdaVNYSi
4/17/16,9.423311329,6.545508955,sub,no,NG-OCP-NG-pnS33euq
4/17/16,9.533848028,5.376283907,top,no,NG-OCP-NG-qHWER7kx
4/17/16,9.39244557,6.578997102,sub,no,NG-OCP-NG-qwVvbEmA
4/17/16,9.395011955,6.577897923,top,no,NG-OCP-NG-R4MJ5uGf
4/17/16,9.571019128,5.390863232,top,no,NG-OCP-NG-RomoSdK8
4/17/16,9.546065008,5.39743252,sub,no,NG-OCP-NG-RsotNU0Y
4/17/16,9.55659702,5.380824842,top,no,NG-OCP-NG-sDODTZCf
4/17/16,9.423331516,6.547733314,top,no,NG-OCP-NG-Sppwi0aT
4/17/16,9.569857219,5.392504287,top,no,NG-OCP-NG-sWAJ4vFF
4/17/16,9.397425143,6.579037481,sub,no,NG-OCP-NG-Tdrw61IN
4/17/16,9.571001873,5.39086429,sub,no,NG-OCP-NG-TDv3EKjm
4/17/16,9.550201153,5.379810138,top,yes,NG-OCP-NG-VVq07eAx
4/17/16,9.553430771,5.387639763,top,no,NG-OCP-NG-wdNhQklZ
4/17/16,9.533928543,5.373407941,top,no,NG-OCP-NG-wrPcZbxZ
4/17/16,9.54787863,5.382320578,top,no,NG-OCP-NG-xImjn69y
4/17/16,9.552830512,5.385499274,sub,yes,NG-OCP-NG-xnuD4Ir5
4/17/16,9.395012879,6.577890155,sub,no,NG-OCP-NG-xvI7c3Yp
4/17/16,9.542361617,5.397286478,top,no,NG-OCP-NG-XxiOAqax
4/17/16,9.532131711,5.374977861,top,no,NG-OCP-NG-Y5pZYQOU
4/17/16,9.531373144,5.379205979,sub,no,NG-OCP-NG-YrsmLxzD
4/17/16,9.55340451,5.387679929,sub,yes,NG-OCP-NG-YrvpSK1F
4/17/16,9.5502802,5.379738133,sub,yes,NG-OCP-NG-YryITYYY
4/17/16,9.542633696,5.392171197,sub,no,NG-OCP-NG-ZbVVXnYu
4/17/16,8.7697137,7.653227021,top,no,NG-OCP-NS-5wBf6GvJ
4/17/16,8.774129796,7.651952491,sub,no,NG-OCP-NS-6b6VSjxl
4/17/16,8.767091728,7.652017038,top,no,NG-OCP-NS-9Cibvh4u
4/17/16,8.836711674,7.667552521,sub,no,NG-OCP-NS-CDlKgfgf
4/17/16,8.833080991,7.667690945,top,no,NG-OCP-NS-CFEUIIGC
4/17/16,8.831910105,7.673453062,top,no,NG-OCP-NS-DryNYZfu
4/17/16,8.831438956,7.670956699,sub,no,NG-OCP-NS-dRZAp3IM
4/17/16,8.771665065,7.653436771,sub,no,NG-OCP-NS-enNNUJ06
4/17/16,8.77408504,7.652003795,top,no,NG-OCP-NS-FtmVmacZ
4/17/16,8.83675914,7.667555346,top,no,NG-OCP-NS-HhVvrAaU
4/17/16,8.833091599,7.667698259,sub,no,NG-OCP-NS-i2KQeCyz
4/17/16,8.771654485,7.653446381,top,no,NG-OCP-NS-JwjgVkJz
4/17/16,8.771848393,7.649103209,sub,no,NG-OCP-NS-KfC2uK2B
4/17/16,8.837021857,7.66992046,sub,no,NG-OCP-NS-nm3xJhS5
4/17/16,8.7670602,7.651946569,sub,no,NG-OCP-NS-pnVJMl3d
4/17/16,8.771847653,7.649094067,top,no,NG-OCP-NS-Q40wuEgR
4/17/16,8.831465708,7.671040287,top,no,NG-OCP-NS-rI3RGRRv
4/17/16,8.769683635,7.653228374,sub,no,NG-OCP-NS-WgMgYyOA
4/17/16,8.831897625,7.673450757,sub,no,NG-OCP-NS-xiWCmWrp
4/17/16,8.837076675,7.66987283,top,no,NG-OCP-NS-XMJpCPuf
4/17/16,11.22263474,9.124721731,top,no,NG-ODK-BA-C48XwjxN
4/17/16,11.2214554,9.121376435,sub,no,NG-ODK-BA-DoAE0t1R
4/17/16,11.21921006,9.1264576,sub,yes,NG-ODK-BA-FQ4lHWuo
4/17/16,11.21661777,9.124856642,sub,no,NG-ODK-BA-HyOAHsma
4/17/16,11.22260237,9.124680012,sub,no,NG-ODK-BA-kRUubrAA
4/17/16,11.21666691,9.124820917,top,no,NG-ODK-BA-LIMQQseo
4/17/16,11.21919604,9.126475745,top,no,NG-ODK-BA-okUFlpzg
4/17/16,11.21897562,9.128650014,sub,no,NG-ODK-BA-POBoztdv
4/17/16,11.22144578,9.121369143,top,no,NG-ODK-BA-sJGsmyV0
4/17/16,11.21894651,9.128666356,top,no,NG-ODK-BA-Y4tIhBEl
4/18/16,9.513560319,7.744894684,sub,no,NG-OCP-KD-1sgvo7xB
4/18/16,9.51046438,7.734908009,sub,no,NG-OCP-KD-1xxcCj2i
4/18/16,9.516614066,7.732096877,top,no,NG-OCP-KD-6SUtCb97
4/18/16,9.510426588,7.734836732,top,no,NG-OCP-KD-8EsCUrlX
4/18/16,9.522582302,7.730360632,sub,no,NG-OCP-KD-8fUBn3mD
4/18/16,9.530615234,7.735690001,sub,no,NG-OCP-KD-bjpTF6q0
4/18/16,9.543315209,7.750603857,sub,no,NG-OCP-KD-C8RWtSNT
4/18/16,9.518867557,7.733327195,sub,no,NG-OCP-KD-CH7iRgPH
4/18/16,9.542281706,7.74603124,top,no,NG-OCP-KD-H48ChKlX
4/18/16,9.54065344,7.750446681,top,no,NG-OCP-KD-Hfst4TuD
4/18/16,9.539214385,7.743300975,sub,no,NG-OCP-KD-HNhE3tcD
4/18/16,9.543303666,7.750629366,top,no,NG-OCP-KD-i6GNZiB5
4/18/16,9.51035445,7.743775284,sub,no,NG-OCP-KD-ILwJv0s1
4/18/16,9.512831249,7.738443398,sub,no,NG-OCP-KD-kjl3cWo9
4/18/16,9.534380749,7.729583392,sub,no,NG-OCP-KD-llyf5O3w
4/18/16,9.514416618,7.739631409,sub,no,NG-OCP-KD-lzjq9s0F
4/18/16,9.528220295,7.73493396,top,no,NG-OCP-KD-MEKbPJI7
4/18/16,9.522588082,7.730397278,top,no,NG-OCP-KD-NrvU0Ind
4/18/16,9.528336765,7.730258635,top,no,NG-OCP-KD-nXUVsXUw
4/18/16,9.516520396,7.731685126,sub,no,NG-OCP-KD-O5D5LSWT
4/18/16,9.539126898,7.745814556,top,no,NG-OCP-KD-owFKG68p
4/18/16,9.526667284,7.729672098,sub,no,NG-OCP-KD-p4hp3lOL
4/18/16,9.513572574,7.744920364,top,no,NG-OCP-KD-PpdcqEw6
